reviewer_id,liked,review_text,rating,is_spam_1,review_length
A3QZ7N6THTMW2S,67,The idea of a wheel button is unique. The autoscroll feature is very handy when Im reading email. Programmability is a cinch. Buy this mouse and enjoy its features.,5,0,164
A3QZKZE1J4JTJP,55,There doesnt seem much to review about a cassette case. but I will say that this one was exactly as pictured and was exactly what I wanted.  So a good review overall.  I have had no problems.,4,1,191
A3QZV5S4BD1XPJ,0,If you are looking for something to bundle your cords together or if you have mess behind your TV andor computer I would suggest these to help you get the cords organized.,4,1,171
A3R0E2KXJTR7IH,0,I was dissapointed that it wasnt ambidextrous seems like a silly oversight. I had it for about 15 minutes and it fell out of my coat pocket. onto the tile floor. The glass broke and it cost me USD100 for the  repairswap. The fall didnt cause any damage to the case.,3,0,265
A3R0EG4ZT858W7,44,My nook was great til the screen broke for no reason. I did the reset procedure and still doesnt work. I got 60 pages in til it broke. Im disappointed and will never buy another.,1,0,178
A3R0JJANPO4ENU,14,Compared to many of the other mounts. this one was a great value! Comes with a bunch of different parts to fit different sized tvs. Range of motion is exactly what I was looking for and I have no qualms about fully extending the arm forward with full weight of the tv. A bit difficult to install by yourself if you have a larger tv and if you have to keep in mind how much area you need if you were to fully extend it left and right .arm length plus tv width..,4,1,460
A3R0KWRS9DN7PO,0,Its what I expected and I think it was a pretty good value for what its worth. havent seen better in retail...,4,1,110
A3R12OTWU0B5QB,0,This is a cool gadget. but if you want a more serious machine. go with a Psion 5MX.  It has a better design. better software and is a true pocket substitute for your computer.,3,0,175
A3R16SQ4DHAN2O,412,I decided to jump into a new hobby.....reading. I decided to look at both the Kindle and the NOOKcolor. I already decided against an iPad because the funds simply are not there and I really do not have any need for an iPad. The two things about the Kindle that drew me in were the screen and the ability to buy from Amazon. I decided to check out the NOOKcolor to see the differences. Yes. the screen can have a bit of a glare. but this does not bother me much since I do not read outside anyhow. The main things that drew me to the NOOKcolor was the ability to check my email. Facebook. color. and the awesome read along feature for the childrens books. Since my laptops fan crapped out. I needed something temporary to perform my daily online checks. The NOOkcolor was right up my alley.Please note I have only had my Nook for a week and have not explored all its capabilities or features. I am only commenting on what I have played around with since I bought it.Cons.The screen has a glare. This may be important to those who read outside. but the brightness adjustment can cut it down significantly as long as one makes the adjustments. .This does not bother me since. as I have mentioned. I do not read outside..My plug is a little loose and my battery notification pops up every now and again if I move around too much while reading plugged in.Again. if I move a bit too much. it can jump a few pages. In my experience. it has only done this twice and it only went back 2 pages and I was moving to get more comfortable when it happened.Pros.The screen brightness control makes it nice to read whether it is daytime or you are reading in the dark. My eyes do not get tired or hurt.Color pages for children books. magazines and other fun things to do on the Nook.Easy navigation. I did not find it difficult to navigate my Nook at all. I know where everything is and how to get there. It is just a matter of learning how to get there....like anything else.WiFi. I did not have an issue connecting to my home network .n. or signing up. Web pages load pretty quickly and I am able to check my email and Facebook with no issues.LendMe option. You can lend your books to your friends and vice versa. Nice feature!Conclusion. It is a good buy for an eBook. If you are expecting it to everything an iPad does. then do not buy this because you will be extremely disappointed. Its main function is to be an eReader....not a fully functional computer or tablet.Suggestion. If you have issues with your Nook or Nook account....go INTO the actual store and get help. Facetoface is better than talking to someone who cannot see the issue themselves. You will be better off in the long run and get the customer service you want or need. ..,4,1,2730
A3R1MG0J63ZSEW,77,These were supposed to be  high grade . but they are just as bad as Maxell standard grade.  Both had blurry. distorted picture and scratchy sound.  I have used a tape cleaner on the VCR u0026 it didnt help the reception.,1,0,220
A3R322BYBBNO02,0,Hey It Works!For USD30 what can you expect?It sounds OK!,4,0,56
A3R33UTYBFC89X,11,4 stars should tell you everything.  I dont know the propose of the handle inside the case.  But apart from that. the case is great,4,0,131
A3R3A8D3D9JVWU,22,Ive been very happy with my older talkabouts for skiing u0026amp backpacking. With this newer radio. it works just as well. Im saving 2 ounces. and it fits better in a parka pocket. The review signed by u0026quotDissapointedu0026quot which says that the radios are buzzy at short  range fails to note that these radios arent supposed to be used at close  range .the manual does note that there is excessive interference within 5  feet. but Ive found that theres extra noise within up to 50 feet.. so for  funwithkidz type uses. a cheap Radio Shack radio might well be a better  choice. This Talkabout is the best choice for outdoor rec uses though. The  only problem is that too many people are using them at ski areas now. so  sometimes weve had to switch channelscodes.,5,1,771
A3R3W0GZUR17TK,2020,This cable is what it is. I needed some extra cabling to attach a computer to my ethernet hub and it works fine.,4,1,112
A3R4HVDQHOS6HA,1,Pretty selfexplanitory.  It is a 32 gig SD card.  I got it for my phone because I have been using up alot of memory.,4,1,116
A3R4IU00PUD4O0,11,it is exactly what it says it is.not much else to say about it other than it is the correct one for the phone,4,1,109
A3R4PRQ8AAW7T7,0,This product works great. my only concern is the cord length. It is incredibly short and annoying! If they added on another 6 inches or so. it would be perfect.,4,0,160
A3R4SJ3M7RW4UT,1114,The video head cleaner box said to put it in press play. the screen will show static. run for 20 seconds and stop.  It doesnt even run for 2 seconds. then stops.  Total waste of money and time.  Very disappointed.,1,0,213
A3R4UM58FTRBNS,0,I use this set of headphones almost every week on flights.  I have found that the noise cancelling is excellent for plane travel. and in fact reduces the ambient roar by orders of magnitude.  In comparison to the Bose comparable. these do not do as good a job. and there is a hiss as pointed out by others. but this is completely unnoticable on a plane.  In addition. I have worn continuously on u0026gt13 hour flights and have not had any discomfort in the fit. which is a great plus compared to other headphones I have owned.  Battery life is excellent. and they cant really be accidentally switched on while in your luggage.I was hoping that they would fold up smaller. but I guess this is about as good as you get for over the ear types.The only real drawback to these is if you cover the ear can in any way .hand. leaning against headrest. etc... these things can start to flutter or amplify the background noise.  I havent noticed this with other products. but it is likely that they are the same.,4,1,1003
A3R52J21NWLWW2,1919,They charge the same postage on each SD card. so if you buy one  it is USD1.90. and two is USD3.80  and so on.  If they would calculate true postage. I would have bought many units. but with the postage driving the price up. it is just not worth the price.  Other places calculate true postage based on size and weight. which is what should be done.Find another vendor  this one is not very fair.,3,0,396
A3R5C9CPMDHDPZ,0,I agree that the material used in this hard case is kind of cheap... but the other reviewers who have said that this case saved their Palm V from certain destruction have convinced me to use it. here are my other thoughts  on this product.CLOSING THE CASE. At first. I couldnt get the case to  close all the way. After removing it and replacing a couple of times it  finally worked and now it closes nicely. The spine on the case must  not  have been centered when I inserted it into the slot on my Palm.HOT SYNC.  Very very easy...just put your cradle on an upside down coffee cup .note to  morons. please dump out your coffee first. and then open the front and back  so the Palm V is completely exposed. This works just fine and wont crowd  your desk.Overall nice product design but I wish the u0026quotanodized  aluminumu0026quot surface felt like metal rather than coated plastic. You may  not want to pay USD30USD40 for this case. but think about the alternative if  your Palm takes a spill!,2,0,996
A3R5UY152HB2TA,5053,After about two months. the LCD malfunctioned.  It only occasionally worked.  After three years. the unit stopped working altogether.  After taking the unit apart to see what is wrong with it. Ive discovered opening and closing the waterproof top contributes to the destruction of the unit.  When you open the top. you will notice a series of connectors in a plastic electronic strip at the bottom of the lid. below this the electronic strip is folded in an awkward way. which after several hundred openings. the slight tension causes the strip to naturally sever. hence the unit ceases to operate.  The sad fact of the matter is Ive owned this unit for three years and only used it for about 100 hours of operation.  Not much!,1,0,727
A3R64LDBAGR4KB,33,I dont use my brother printer often. so Ive had the tape on it for a long time  AND it still works great. Especially like the split tape on the back. Makes it so much easier to peal off.,4,1,186
A3R66U78V4F3RE,0,This was purchsed to replace an older Cd player that quit working.  It has been great. plays with good quality sound and easy to usean important factor for a technologychallenged person like me!,5,0,194
A3R6K2BIUCMEJC,22,I was looking for a solidly built disk playes to take it for a run. Performs well.The reason for the 4 stars is that it is heavier and bulkier than what I expected.,4,1,164
A3R8C4W615KB87,0,This product meets my needs exactly as I hoped.  It was easy to set up and learn to use.  I have enjoyed my music so much more by being able to select from so many CDs.  I like being able to program my favorites.  Excellent product.,5,1,232
A3R8CX7AF48XD7,44,Well I absolutely loved these speakers for the first month when they played my music much better than my iPod Touch did. but after about a month it would start playing the music good for like 30 seconds and then the music would sound scratchy and blotchy. I will say I used them a lot which may have contributed to this. but Im disappointed that they didnt last that long. Now I just play my music straight from my iPod until I can find a trustworthy speaker system. Buy carefully.,4,1,481
A3R8II3QEZE9TU,11,This came well packaged and on time.  However. no instructions.  I intended it to be used to open some old 3.5 disks of photos but havent been able to do that yet.  Still working on it!,2,0,185
A3R98DN3IYKKQR,0,For a Guy With 50+ minidiscs and a very small portable. the case was missuited to my needs. I ended up buying 2 case logic 24 disc cases and smaller leaather case. I still use this case for short weekend trips  though.,3,0,218
A3R9YCRMQI8GG4,35,I just purchased the RVB99BK unit and I am floored. The depth of the bass and the pitch of the treble are amazing. I purchased my first JVC boombox twenty years ago. and none have matched the sound untill now. and its been  surpassed. My childeren are happy I gave my first JVC to them. never  serviced once. I believe that I will enjoy many years of great sound from  this new unbelievable unit. dont hesitate. The sound when you sing from the  mic patch is great. u0026quot WAY TO GO JVC. IT WAS WORTH THE WAITu0026quot.,5,1,522
A3RACIXI8CK305,23,I like the cable and the price is great.  The connections are really touchy.  If you get them in place dont move the TV or TV box or whatever component you are connecting it to.  Takes a few tries taking plug out and back in to get it to connect right.  Just seems like it doesnt fit as snug as it should.,3,0,305
A3RAESXA4SR1YL,0,I shopped all around and read hundreds of reviews of hand held  cb s.  I used to travel aback and forth from Tempe az to Chicago when I was in college.  I used a  mounted. cb for eight years and I relied heavily on it to keep me awake and interested during the 36 hour trip.  So. nostalgia set in before Xmas and I bought this unit. And a second one for my son who commutes to college.  The reviews are correct on the short range of the wand antenna on the unit.  Not good.  I bought a lil Wilson magnet antenna.  On the highway today. my radio checks indicated I was getting a transmission range of 58 miles.  Not bad at all.  Brought me back to the college commute.  I recommend this device for any of us aging baby boomers .and their kids.  And i should add that the noaa weather channel is great.  Cb radios saved my life a couple of times.  Im back  in!!!,4,1,860
A3RBLGLGUX1FVE,33,It looked great when I pulled the mout of the box. I made sure my tv was under the max weight 68 lbs of this mount. As soon as I mounted my tv. The mount began to bend out of level. I made sure everything was level and all bolts were snug. I remounted the tv again. but no go at full extesion the mount tends to bend out of level. Very sad... think twice.,2,0,355
A3RBYMD51TSEO,1,I really like this product because I raise dogs and I can put each dog on with different colored disks and just look for the color and its easier to find instead of looking and looking through all my black floppies to find the right one.Thanks again.Karon,4,1,255
A3RD0LHVIRWWA2,0,My first ereader. so I went to Barnes and Noble is a bookstore. and they have a very large selection.  I can take my reader in the store to recieve advice how to use it.When one takes it into the the store it offers to go online giving a recommendation of daily specials.  I bought my wife the newest nook. the tablet with the only difference being. the tablet has a built in microphone. a tiny bit lighter. and larger storage space. A  micro SD card fits in either nook so storage is not an issue anyway.  Both the color and the tablet allow you to archieve your purchased books online with Barnes and Noble you can achieve your books online and Barnes and. Noble will store them.Easy to work.  Looking for a reader this is it for us anyway. and it has a long battery life expect one turn the screen brightness down.  The unusual  thing is you can add nook friends that have them and loan ebooks online that you have bought. or borrow books from them.  Not all books but ones that have a lend me ribbon on them.  Did I mention that I hate typing on IPADS. so forgive stupid grammar and spelling in here.,5,1,1104
A3RDTR30GIHF1U,22,I dont know about all the people whove given this one star. its pretty decent. I have some ridiculously old. scratchedup PS1 games and I dont really have the money to buy them all over again. A lot of the cutscenes in the games would skip. freeze entirely... a lot of times. the sound was just gone.Though this doesnt really make the product good as new. it makes it at least more playable. I can finally hear the voices in Mega Man Legends! So Im pretty pleased with that. Keep in mind. though... some parts are a little iffy. but Im planning on repeating the process and see if anything else improves. So far. Im pretty pleased with the results.,4,1,647
A3RED3KUGRD9I4,33,not like the name brand ones but for the price you cant beat it. for what I use it for it stays plugged in most of the time and I rarely unplug it if you are going to be plugging and unplugging allot than you might want a better one but for most people it should work great!if I were paying what you pay for a name brand one than I would have complaints but at this price it is somewhat high quality.,4,1,400
A3REWXQEG7B7XI,0,I just bought this unit to replace my SAVA10 amplified system. Since My DVD player is already digital out ready I didnt need to spend the extra cash for the digital receiver.  My advice. If you already have the decoder  in your DVD... GET THIS RECEIVER!  Sounds great and great controls. lots of  options.,4,1,305
A3RFAMCC6XGC2T,2025,We purchased this item to replace an old clock radio that my wife used in the bathroom when putting her makeup on.  I was trying to find a replacement that ran on batteries. had a clock and a decent radio.  Although we do not use this radio in the shower. it has turned out to be the perfect replacement.  My wife loves it.  We havent had it long enough to see how the batteries last. but so far so good.  Radio reception is excellant.  Sound is sufficient.  The only downside is that it was quite pricey. but after all it is made for the shower.,5,1,546
A3RIKQGHS1SLWJ,22,I bought this radio to pick up AM radio stations while I spin my hampster wheel in a cubicle farm in upstate NY.  This radio more than fits the bill. but its not small...Its about the size of the yellow pages.This radio gets better reception than any Ive ever seen or owned.  Even faint AM signals ring true on this baby.Pros .This radio picks up signal in areas that even your car cannot.power cord or Battery.Cons .no digital display makes you look like a squareamazingly good reception and clumsy knobs make fine station tuning a little tough .very minor con.If you are interested in an afforable. super reception radio. look no further.,4,1,640
A3RIRZMZZNUS8F,55,I bought the Sharp 722 last April .1999. or so and Ive had several problems with it. First. the headphones broke .a little tape fixed that.. Then someone dropped it or something and the discs wouldnt eject after  that. I took it to the place I bought it to get it fixed and it was going  to cost USD120!  Since it was already messed up. and Im pretty good with  electronics. I decided to crack it open .not literally. of course. I  carefully unscrewed it. and tryed to fix it myself. It probably voided the  warrenty but that didnt matter since it didnt cover the damage anyway. It  turns out that the top of the slot was bent down so I just bent it back up.  I also fixed the remote wire cause it was coming apart. Also. the jog dial  doesnt work sometimes. To fix that I just start spinning the dial around  really fast and after about 20 spins it starts working again. Anyway. thats  my story and now it works fine. Its easy to use and has many cool features  and accesories.,3,0,978
A3RJ9S7232NXDY,516,I purchased this for my Sprint Galaxy S2Epic 4g touch.  Ever since I inserted it into my phone I constantly get a message that my sd card is being removed or that its being prepared.  I gave it a low rating for this reason other than that it does store my pics and stuff.,2,0,271
A3RLXKOW420EJN,0,the cleaner does the job like advertisednothing morenothing lessworks like is it supposed toonce used.  images and voice is restored,4,1,132
A3RN55YRON2DY1,0,Usually Im wary of largescale CD Changers. but this one was pleasantly surprising.  It changes and loads much faster than I thought. and it works well the the Philips consumer deck CDR.,5,0,185
A3RNWYYQOXB9PS,6990,I bought them because I had as original. but it is a common USB  microUSB cable so the charge ratio is not efficient as the original.,2,0,133
A3RO65VHZ18D28,0,This is a good card. with a decent speed and loads of features .comparable with matrox new g400 card at a smaller price.. The real problem is support and drivers... ATI doesnt help you if you use BeOS. Linux or OS2 .I own  and use all of them. so you have to find drivers by yourself. I got beta  drivers for Linux and OS2. BeOS is still a problem for me as new 4.5.2  supposedly supports it but I couldnt figure out how can it be done. Its  ok for Win98 and NT and in that case it is very good .apart from running  railroad tycoon 2 in black!.,4,1,544
A3ROMM3ZX53UHA,56,I was torn between the kindle and nook color. and i am so glad i chose the nook color!! Its easy to use and i dont know how i lived without it!!,5,0,144
A3RPCAVWSQ1DQN,13,I had a big block sony walkman amfm cassette player. so it was a nobrainer to purchase a slim narrow amfm sony walkman. it has 10 presets for your listening pleasure but I love the slim narrow  design,5,1,200
A3RTSHT0J64TY4,35,Had old movies that we were unable to view because they kept skipping. Gave them a good cleaning and all were view able.,4,1,120
A3RTW7A302AKQM,0,This is an amazing tablet w the bounus of havingn a wonderful eReader biult in. It is incredibly responsive and the Internet is almost like on a PC. Simply stunning. Though if you are getting this for a large selection of great apps. for very low prices free. go for an android tablet instead. There are very little free apps .Angry Birds. Free on android. 2.99 on Nook. but givin the giant book libray. and almosrt all the apps in a very low range .USD.99USD3.it has alot to offer. The battery has a pretty good life span. just dont try and use it plugged in wo an extention cord. due to the USB cord not going beoynd 23 feet. This is a great product. far better than the kindel fire.1GB of ram on Nook to 512MB on Fire. and a 1GHZ prossceser on the nook. with a 800MHZ on the Fire. same as the nook color.,5,1,807
A3RV0ZUIEOM0TX,22,I like that it does everything that it is suppose to do and the price was much better than with Barnes and Noble.,5,0,113
A3RWASCI8XSGM,33,I put two of my foo fighter cds in the thing. After cranking it. i buffed  it down. To my absoltute shock and horror there were more scratches all  over my discs. So i am confused. i read everywhere that this is a fantastic  product. well its not and i am severly dissapointed. i have to run now and  buy back my foo fighter cds it destroyed.,1,0,342
A3RWP3U2WTASSF,25,At first I was skeptical abouy it but now I Love it! Simple! Ready to take anywhere ! And gets the job done!,5,0,108
A3RYV3RDOLA97F,0,I bought a Sony DVD player. It played DVDs OK. but it couldnt play audio  CDs I created from my PC. I returned this machine and I bought a Pioneer DVD  player instead. These CDs play fine on this machine. In fact. these  CDs work  on my car CD players. my computer CD players. and my 10year old  Yamaha CD  player. I was surprised that a new Sony DVD machine cant handle  this. since  all of these other machines could. Maybe future versions will  correct this  oversight,2,0,471
A3RYV3RDOLA97F,2734,I bought a Sony DVD player. It played DVDs OK. but it couldnt play audio CDs I created from my PC. I returned this machine and I bought a Pioneer DVD player instead. These CDs play fine on this machine. In fact. these CDs  work on my car CD players. my computer CD players. and my 10year old  Yamaha CD player. I was surprised that a new Sony DVD machine cant handle  this. since all of these other machines could. Maybe future versions will  correct this oversight.,2,0,466
A3RZ7S37X79XSX,1317,My older Sony camera was a gift. During a move I lost or misplaced the battery charger.  So I did what others do. I checked out Amazon. Found and ordered the required Mavica Battery Charger.  Carefully packaged. delivered promptly here in Hawaii it did the job!  What was useless is now my useful.backup camera.  D. F. Swartz. Honolulu,4,1,335
A3S012YGWFMGM2,0,Its the perfect ebook reader and plus you can install Android OS to see mail .a good help sometimes.. Long batterylife. can read nearly all ebook.,4,1,146
A3S06C6N48LPJU,0,Like most other reviewers here. my Defcon CL reset itself. I have been using it for 3 years and today I entered my combination and found that it would not unlock. Luckily. the internet revealed many reviews that confirmed that I wasnt crazy. the lock actually resets itself!I discovered the new random combination using a slice of an aluminum can .search google.. Then it finally unlocked and I will never buy another Targus product again!!,1,0,440
A3S07XLWD0AINP,22,I purchased the cable to use with another item I purchased. The other item came with a 4 Foot cable which was long enough. However I keep the 7 Footer as it is nice to have an extra cable on hand.,4,1,196
A3S0RV5ZQ37538,0,adapter was so easy to hook up my 72 year old mother did it herself. she loves it. it works great.,4,0,98
A3S2VB2NSUT38,0,I purchased my DVP735 back in 2000.  It was a wonderful u0026quotflagshipu0026quot product. and I even rated it highly on a website such as this.  However. since then it has been locking up in every movie that we watch .generally near the end..  The irony is that a local agent  Next Electronics charged me u0026gt NZUSD300 to have the pickup assembly replaced .with a 3 month warranty..  Guess what  the damned piece of crap failed after 4 months  even worse than before.  SONY. if you are listening. I am not too happy with your product or customer support.  The local u0026quotSony Centreu0026quot in Wellington seems to brush off faulty product that is beyond its warranty date.  Every time my flatmates and I watch a DVD. it locks up  MOST EMBARRASINGLY! DO NOT BUY A SONY DVD PLAYER.  If I could go back in time. I would have burnt the NZUSD1.100 I spent purchasing this DVD player. rather than suffer its problems.,1,0,921
A3S3MK7WOMFHZP,59,Panasonics L50 is first rate. I have seen laptops with DVD and they dont even compare.  The picture is sharp and smooth.  The battery lasts well over 2 hours and can go over 4 when you are connected to a regular tv with  the display turned off.  The remote is the size of a credit card and gives  you complete control over the unit.  The two small stereo speakers will  surprise you with the sound they deliver.  I plugged my Bu0026ampO headphones  into this little jewel and thought I had a front row seat.  I give this  unit a Big thumbs up.  A must have for any movie buff who wants the best  and he wants it in the palm of his hand.,5,1,636
A3S3P2TWEVS69L,33,This product is not a data cable as advertised.  I went ahead and kept it because it wasnt worth the effort to send it back.,1,0,124
A3S4C6IBV9IJ6E,22,Came with one of those harmonicalike user manuals meant to explain their product in 100+ languages... Unfortunately. none written in any language that I could understand. Common wisdom is that a picture is worth is a thousand words. but none were offered here. and I scratched my laptop badly before I finally figured out the proper way to use it.,2,0,347
A3S51KDTK4P2JP,0,This unit did not fit my Kindle.  However I am keeping it in case I buy another Kindle.  Hard to know what applies,4,1,114
A3S5827VSZE66O,0,I just received this Transport and am mildly unhappy with it.  For those of you who might not have thought of it. here is a little advice.  Check and see where your buttons are .play. ff. rewind. and then look at the picture of the case with the cd player in it.  Guess where my buttons are?  I have the Koss player with the tranparent blue lid.  Yup. buried under the snap lock and the nylon sheeth.  It seems of pretty good quality. but the loops are a little tight on mine and you can already guess where its going to wear out but thats just conjecture.  Theres a tiny zipper pocket in it. that looks like it might hold 2 AA batteries and some keys .off the keyring. and thats about it.  All in all. not a bad idea  well see how well it serves its purpose.  Add a star if your buttons are accessible.,3,0,803
A3S5PAZ9L8VH72,33,I am always amazed that companies force new learning on their next version of software. which makes it user unfriendly. Instead they always add new features that are unneeded and the basic features require new learning to use. like croping and remembering the cropped photo. which I still have not learned to use yet!,2,0,317
A3S5USAAZE6029,0,Briefly. the FM and AM reception are very good for the Grundig YB 400PE radio. SW is decent and SSB is fair. at best. The controls and display for the Grundig are good. too. ergonomically. the choices made by Grundig were sound and better than much of the competition. Which is to say. the buttons and controls are easy to master in comparison to similar Kaito and Sony models. The Sony ICFSW7600GR is a better unit. I have to say. but the audio on the Grundig is much preferable to the Sony. Overall. I would take the Sony. but the Grundig is a good portable radio and I would not be disappointed if I were on a desert island with just a Grundig Yacht Boy 400PE as company. Well done.,4,1,685
A3S66LKKKGTI30,22,This disc could not be read in either of my DVD players.  Refund requested.  Would not pruchase this item.  Do not buy!,1,0,119
A3S76NP1H3R0XH,0,After just two cycles of the batteries. they stopped working in my tactical flashlight.  I measured the voltage and found them to be almost 4.2 volts fully charged .when it is supposed to be 3.0!!!..  I dont know if this can damage a voltage regulated light. but Im not willing to take the chance .they dont work in two separate types of flashlights I have anyway because they immediately shut off when turned on with these batteries now..  Im returning these and buying some surefire nonrechargeable batteries.  What good is a tactical flashlight if at the exact moment you need it to work. the batteries fail?  And if you arent using it for tactical purposes. then why get a light with CR123A batteries in the first place?Even when this charger WAS working .only on the first cycle.. it got way too hot for comfort while charging and took way longer than it says.  Also. the light turns halfway to green but stays halfway red. and doesnt charge both batteries evenly.,1,0,969
A3S7KLS789FJB5,1316,The range within which you can get good sound is quite short. and lots of noise is generated when I walk around the room.,1,0,121
A3S87ZOPB3UM9N,1212,I had to buy a printer cable for my Epson 890.  When I priced around. this could not be beat.WILL NOT WORK WITH PARALLEL PORT ONLY COMPUTERS For the person that had a previous review. this is a cable that will only work on a printer that has a USB outlet.  This is not for printers that are strictly parallel port hook ups.ENDS FOR PRINTER AND COMPUTER DIFFERENT The USB end that is for the printer if you look in the photo. is the small end to the left.  It is only about 316u0026quot wide and shorter than that.  The USB end for the computer is the big end to the right in the picture.about 38u0026quot wide and shorter than that..MANY USB PRINTERS HAVE BOTH USB AND PARALLEL PORT CONNECTIONS Many USB printers have both a parallel port cable connection as well.  That is one of those huge flat type ones .roughly 2u0026quot wide..This may sound simple for all you computer experts out there. but with the plentitude of this type of cable or that. it can get very confusing.Great buy.,5,1,986
A3S9A2BTLPBHBF,1372,Decently Comfortable. very convenient. easy to set up and use aside from poorly placed and inconveniently designed battery compartment.  It is exceedingly difficult to insert batteries into the halfbattery height compartment which opens above left ear phone and to get them in place. but its worse to remove them despite presence of a ribbon in the compartment meant to ease the process.  I write the following with the advisory that I evidently had a defective unit. thinking fresh batteries might cure the initially less than satisfactory sound volume. I .with extended effort. replaced the initial. presumeably weak batteries with a fresh pair.  The batteries immediately overheated to the point of being untouchable and I feared the headphones might melt. and only finally removed the batteries after an insane amount of effort and prying with other objects. after which I decided the lower half of the battery compartment cover would likely break before long due to the force required to remove batteries. and decided to return the unit  therefore never getting opportunity to effectively judge the sound.  I have been using the Emerson backphone headphones for years and find them a spectacular value with fine sound.,2,0,1223
A3S9DTM7BCJS21,910,price. nook  cheaper or same price as kindle with ads.screen. nook .barely.  same screen nook software makes slightly better typeface.nondrm ebook format. nook  supports more popular epub vs kindle support of mobi.other document formats. kindle  supports .doc. .txt. u0026 .rtf nook doesnt.borrowing from library support. nook  better for now. but popularity of kindles and Amazon marketing may change that. time will tell if libraries start purchasing kindle only ebooks.other paid book sources. nook  can read books purchased from other ebooks stores like google. sony. etc. kindle cant.user interface. nookbells u0026 whistles. kindle  text to speech is incredibly helpful for dyslexics and others. plays mp3s. xray is pretty cool.connectivity. kindle  for an additional USD50 you can get a kindle with 3G.page turns. nook  slightly faster.,5,1,843
A3SA9V6B50SOS3,33,In december I purchased this .Region 1 player. for a reallygood deal and I didnt go wrong.  Im only 16. so this was no smallpurchase for me and I learned it was well worth the money!  Im not just saying this because Im blown away by DVD in general. but because Ive seen other players. and this one holds strong against others. I use the built in DD .Dolby Digital. decoder because I have no DD decoder in our amp .just 6 channel discrete input..  Ive heard it when hooked up to a DD amp with a optical digital cable. and it seems better. but mine was still a lot better than VHS. and I also dont have really high end speakers. but still have lowend Infinty.  The picture looks great on the 35u0026quot JVC TV. but I cant use component video on it. just SVideo. still looks fine though.  Ive tried 3 CDs with HDCD encoding. but the player didint realize that they were HDCD compatible. i dont know why. maybe cause Ive got it hooked up with anolog cables with the 6 CH Discrete.  The zooming isnt really necessary. but that doesnt mean this player is a waste of money!  The dual disc system is an added bonus. not really an extra cost. so hey why not?  All the outputs are gold plated too.  Ive played at least 2530 discs. and havent noticed a flaw in playback at all.  The only .MINOR. u0026quothickupu0026quot was during u0026quotThe Bone Collectoru0026quot where for about 1 or 2 seconds. the picture sort of froze and sound was lost. then it came back. the disc may have been dirty though  rented.  As for the remote. i dont know how much better other players remotes are. but this one is fine. a lot better than the Panasonic A120s is. easier to use in terms of setting up anyway.  The shape is kinda weird of the remote though.  One thing that was a real bonus. like mentioned below. is how easy it was to set up.  Once hooked up .I dont know what the heck people are talking about when they say they couldnt even get it hooked up. you do about 2 minutes of set up with the easy on screen menu of stting up sound. tv screen size .4.3. 16X9. and a bit others. and then your ready! It would be nice to get a widescreen HDTV though. they say the Widescreen DVDs especially. look better on these TVs. the u0026quotcompressedu0026quot image is supposed .and does!.  look even better.  The only annoying thing is. is that I havent gotten my 5 free movies yet. maybe the mail is extremely slow and it didnt get there in time. You cant go wrong. honestly!,5,1,2452
A3SAMO0N6LUOLP,2930,This cable is junk well not charge my HTC Inspire 4GHTC Inspire 4GPhone Charging USB 2.0 Data Cable! This professional grade customcable outperforms the original! This is a lie this cable is trash,1,0,196
A3SBRKH4Y6OBFG,0,Although the title said unit was for a Garmin nuvi 1450 it also works for other Garmin units. After all it just a storgae device. All you have to do is check to see what type of card is accepted by your own unit and go from there. This is a low cost card with free shipping. Great.,5,1,281
A3SBUAI5PYMUYI,0,This trackball is no longer stocked by Kensington.  It does not fit a USB connection port.  I had to return it to Amazon because I could not use it with my iMac.,1,0,161
A3SBZLD7FRRF40,13,First of all. I have used software named u0026quotStreamboxu0026quot to cut down the size of my files.  So. instead of playing the selection at 128 kbs. I have cut it down to 16 kbs.  Believe me. the quality does not deteriorate  that much!  By doing this. I now can hold 100 tunes .mine are all jazz.50  on each of my two 32 mb modules.  If I choose to do so. I just cut down on  the number of tunes. for example to 47. and replace them with three old  radio shows.  As long as I keep the number of selections at 50 or less and  do not exceed the 32 mb on each module. there is no problem.  Now for the  negativeYes. it is rather cheaply made.  Bump it and it will turn off  the battery compartment is not well thought out.  But. if you have problems  within the warranty period .one year.. Diamond will replace the unit.  One  more thingthe cost of the 32 mb modules is beginning to drop.  I would be  lost without my Rio!,4,1,924
A3SDIST52HEONO,11,The sound quality of this mic is very good. When using it for gaming my friends have said that my voice sounds very clean and crisp. Now for the comfort. I barely even feel the mic when it is on my head. it is very comfortable. Ig you are looking for a good sounding mic for a fairly inexpensive price I recommend this product to you. Also this product arrived to me days before it was scheduled to arrive.,5,1,406
